BIB_NUMBER, LAST_NAME, FIRST_NAME, CATEGORY, START_POSITION, FINISH_TIME, RESULT
683,Goza,Josh,Merckx - Men,83,19:50:02.261,00:27:01.415
684,Black,Beckett,Junior (M),84,19:47:58.022,00:23:57.176
685,De Sousa,Miles,Junior (M),85,19:48:18.646,00:23:17.800
686,McConchie,Ben,Junior (M),86,--:--:--.---,--:--:--.---
687,Michenfelder,Jeff,Men (P/1/2/3),87,19:52:34.025,00:25:33.179
688,----,----,----,88,--:--:--.---,--:--:--.---
689,----,----,----,89,--:--:--.---,--:--:--.---
690,----,----,----,90,--:--:--.---,--:--:--.---
691,----,----,----,91,--:--:--.---,--:--:--.---
692,----,----,----,92,--:--:--.---,--:--:--.---
693,----,----,----,93,--:--:--.---,--:--:--.---
694,----,----,----,94,--:--:--.---,--:--:--.---
695,----,----,----,95,--:--:--.---,--:--:--.---
696,----,----,----,96,--:--:--.---,--:--:--.---
697,----,----,----,97,--:--:--.---,--:--:--.---
698,----,----,----,98,--:--:--.---,--:--:--.---
699,----,----,----,99,--:--:--.---,--:--:--.---
700,----,----,----,100,--:--:--.---,--:--:--.---
