BIB_NUMBER,LAST_NAME,FIRST_NAME,CATEGORY,START_POSITION,FINISH_TIME,RESULT
662,----,----,----,46,--:--:--.---,--:--:--.---
663,----,----,----,46.5,--:--:--.---,--:--:--.---
664,----,----,----,47,--:--:--.---,--:--:--.---
665,----,----,----,47.5,--:--:--.---,--:--:--.---
666,----,----,----,48,--:--:--.---,--:--:--.---
667,----,----,----,48.5,--:--:--.---,--:--:--.---
668,----,----,----,49,--:--:--.---,--:--:--.---
669,----,----,----,49.5,--:--:--.---,--:--:--.---
670,Michenfelder,Jeff,Men (P/1/2/3),50,--:--:--.---,--:--:--.---
671,----,----,----,50.5,--:--:--.---,--:--:--.---
672,----,----,----,51,--:--:--.---,--:--:--.---
673,----,----,----,51.5,--:--:--.---,--:--:--.---
674,----,----,----,52,--:--:--.---,--:--:--.---
675,----,----,----,52.5,--:--:--.---,--:--:--.---
676,----,----,----,53,--:--:--.---,--:--:--.---
677,----,----,----,53.5,--:--:--.---,--:--:--.---
678,----,----,----,54,--:--:--.---,--:--:--.---
679,----,----,----,54.5,--:--:--.---,--:--:--.---
680,----,----,----,55,--:--:--.---,--:--:--.---
681,----,----,----,55.5,--:--:--.---,--:--:--.---
682,----,----,----,56,--:--:--.---,--:--:--.---
683,----,----,----,56.5,--:--:--.---,--:--:--.---
684,----,----,----,57,--:--:--.---,--:--:--.---
685,----,----,----,57.5,--:--:--.---,--:--:--.---
